date,average_difficulty,tx_count,tx_volume,heuristical_volume,median_tx_value,active_addresses,fees,median_fee,payment_count,reward,block_size,block_count
2014-09-08,3205.46092916,881,5578534977661,3954792455836,400000000,2724,132691601,100000,1990,291432691601,776025,554
2014-09-09,3170.18129633,871,3969510139029,3582620887932,400000000,2435,136250001,100000,1605,293536250001,760072,548
2014-09-10,3034.69347137,959,3577109707467,3476237859438,400000000,2721,153080000,100000,1903,305553080000,867857,545
2014-09-11,2938.75222997,954,5980723127873,5060471631177,397667993,2622,133565959,100000,1946,306533565959,829518,549
2014-09-12,2782.12921015,977,4388123080894,4115715014360,400000000,2688,165719273,100000,1791,327765719273,1193273,555
2014-09-13,3004.13734533,933,5624935539996,4453131129437,400000000,2648,142310000,100000,1974,313042310000,840519,549
2014-09-14,3029.66010397,877,4043626202533,3474376197792,400000000,2437,108718942,100000,1626,311508718942,834709,550
2014-09-15,3627.33882292,1037,13834942229807,10626681329478,443700753,3107,314564631,100000,1830,288214564631,1612886,548
2014-09-16,3826.06213396,843,7294330669249,5678660535111,400000000,2919,206405034,100000,1446,281806405034,1168988,557
2014-09-17,3686.61719202,1436,57396739701373,28448368051414,450525550,5356,377321443,100000,3260,275877321443,1571956,543
2014-09-18,3891.33764521,1398,54815687516508,26205905800192,450000000,4559,360728021,100000,3359,278760728021,1464056,552
2014-09-19,3708.08474665,1535,22394863590184,13922207123934,280519902,4781,366560856,100000,3581,279166560856,1491178,549
2014-09-20,3907.76167086,949,14878646689445,14287159818714,450000000,2890,191810451,100000,2198,278391810451,1050740,550
2014-09-21,3568.99394294,834,7392481244416,5584071663569,450000000,2922,133110000,100000,1544,279933110000,759613,550
2014-09-22,3210.15593566,1189,116754476369502,19781824011738,450090000,4241,223221344,100000,2636,291623221344,1291695,554
2014-09-23,3518.47920076,1273,21691512020755,18213879494187,450540000,4999,392164063,100000,3913,281292164063,1943752,547
2014-09-24,3390.04112278,1168,15203914321249,9104365249937,450000000,4306,333147502,0,3157,286333147501,1574397,553
2014-09-25,3144.21724713,1143,18108742339067,15169416150702,450000000,4145,286781835,100000,2839,301786781835,1178770,549
2014-09-26,3080.89571561,1085,15102108035460,9564019575191,400000000,3446,232399935,100000,2438,305232399935,1071407,544
2014-09-27,2847.00855863,940,11566487750965,9528650383591,400000000,2948,170390602,100000,1692,321170390602,947049,554
2014-09-28,3159.85780985,1121,227984286122826,25488400526008,450000000,3468,221423370,100000,2176,295221423370,950823,553
2014-09-29,3522.82009681,990,8644979296476,7146412253578,449738807,2926,168607159,100000,1909,285068607159,973054,547
2014-09-30,3527.68658974,1086,13871525971996,8379931986329,400000000,3188,208036564,100000,1890,280008036564,1192761,544
2014-10-01,2930.63521737,1048,13410501005226,10495476823621,450000000,3362,281212567,100000,2293,313281212567,955202,552
2014-10-02,2831.80076342,923,33482128658085,15067922079931,400000000,2775,107634798,100000,1936,323907634798,692236,551
2014-10-03,2684.70510591,1015,5123810549091,4710249340547,400240000,3266,128814121,100000,2139,337128814121,956265,547
2014-10-04,2642.36578204,956,5648310194670,3789067665050,400080000,2769,238092586,100000,1917,343038092586,866603,543
2014-10-05,2301.24609334,991,17544647551400,4862373976489,400000000,3176,111270040,100000,2388,395811270040,872585,555
2014-10-06,2311.44169111,1185,61009503215814,21554387711587,400080000,3579,155420142,100000,2337,383755420142,1208372,542
2014-10-07,2219.27261574,1401,176965859785419,128116955488255,411128834,3883,181700001,100000,2714,412581700001,1293392,553
2014-10-08,2461.27505675,1922,94664295052921,75420534230275,366105919,4315,266072000,100000,2737,366666072000,1675174,549
2014-10-09,2508.1971244,1380,386566083145054,324487104086221,400160000,3855,146683942,100000,2577,371346683942,1253344,554
2014-10-10,2587.69108449,1322,502807752362744,493773144440939,440080000,3723,174890000,100000,2695,354574890000,1111874,554
2014-10-11,2645.18892695,1164,963368148651043,380034167362501,400080000,3428,225841011,100000,2207,339625841011,1571082,547
2014-10-12,2468.97756976,1108,515647317246200,325158695214495,480080000,3087,131449593,100000,2082,366031449593,1285561,550
2014-10-13,2703.29588269,1201,1333059673653694,354671543300110,500900000,3734,144488541,0,2527,336444488541,1212854,550
2014-10-14,2333.04727858,1389,779537514597031,371877128980603,560000000,3881,166600692,100000,2731,385466600692,1462819,546
2014-10-15,2379.37346222,1238,34134520515871,25684774369443,505969527,3721,610004589,100000,2898,386410004589,1547880,551
2014-10-16,2444.09838182,1669,4675771792169553,102928830689572,844038695,4397,169310900,0,3154,369069310900,1190757,550
2014-10-17,2455.13217224,1354,567450717935612,138927855409003,480000000,5020,404430750,100000,3728,367604430750,1496149,547
2014-10-18,2252.78468927,1195,1008102088695581,114630776637017,515846503,3690,236274174,100000,2322,399236274174,1121200,551
2014-10-19,2333.98035809,1257,3643831634390645,170344079825103,560080000,3776,40151500000,0,2527,428851500000,953239,554
2014-10-20,2447.01771108,1295,724740884659278,166370184957998,560000000,4758,340619925,0,3364,374140619925,1548385,548
2014-10-21,2291.9235046,1665,654005021417325,174719328074830,699900000,5063,355774648,0,3461,405655774648,1421330,552
2014-10-22,2187.58509284,1423,286495875871114,79594784917399,560130000,4933,348012085,100000,3547,408248012085,1340923,544
2014-10-23,2399.01418533,1273,143123546467180,39720992417122,402983137,4186,487019884,100000,2877,382187019884,1416236,557
2014-10-24,2487.88670609,1222,47625535997656,34882265039957,480200000,5413,898770002,100000,4461,366598770002,1465285,549
2014-10-25,2430.18356366,1129,22352622498503,16336827432971,450262189,4112,429312438,100000,2667,383129312438,1465985,553
2014-10-26,2413.78017506,1160,16051323897910,8182946656058,400080000,3806,532915856,100000,2451,380832915856,1259963,543
2014-10-27,2079.88278841,1090,23483583694168,22266666677785,440085040,3813,226731432,100000,2709,445726731432,887245,550
2014-10-28,2149.41241616,1040,17263184443871,15050005595388,475050000,3323,242393567,100000,2241,424642393567,951002,545
2014-10-29,2386.14650373,1305,21197872347542,17507354755579,560080000,3871,250341768,0,2415,383750341768,1383055,551
2014-10-30,2264.9365589,1127,10582040695600,8476689947654,450562500,3466,219987768,100000,2010,408719987768,863874,549
2014-10-31,2503.60877301,1106,19410228308686,12857014385848,515000000,4878,427529002,100000,3130,367227529002,1245082,550
2014-11-01,2671.94319527,1081,9301704328339,7798534078158,450000000,3630,289676102,100000,2175,343689676102,1307947,552
2014-11-02,2770.01943728,1011,9131300170390,7136594127410,450000000,3857,376073001,100000,2329,337076073001,1017516,552
2014-11-03,2787.58254668,958,9595558847749,7008478655661,450000000,3442,225260001,100000,2147,328025260001,938039,548
2014-11-04,2873.9198403,867,12751362540183,11344275511505,450075000,2868,111450000,0,1566,321811450000,778662,550
2014-11-05,2557.82960191,1064,17596662435017,8688256409209,485098585,3716,381348018,100000,2320,355681348018,1042355,543
2014-11-06,2355.45079851,1139,22312426057259,15847505945477,516246311,3519,283698000,100000,1974,385283698000,1152454,556
2014-11-07,2637.48426914,1565,32446563760557,27392347936901,601200000,6110,576918913,100000,3340,348576918913,2050698,549
2014-11-08,2953.94602852,1440,39387523723938,29416621180625,525000000,10079,829045602,100000,3530,320429045602,2705931,558
2014-11-09,3654.57750638,1417,24155510514922,22417597342863,450000000,5075,662753946,10000,3102,279862753946,1355704,549
2014-11-10,4186.48822678,1507,17406927352023,15192874644671,401320000,4947,699413268,0,3083,278899413268,1285196,546
2014-11-11,3899.94836108,1071,6286560170497,5834360998366,375000000,3432,186768675,0,1770,278786768675,987572,549
2014-11-12,3561.87722932,1181,12147378461196,11039734487447,375075000,3876,242930000,0,2094,284142930000,1059479,554
2014-11-13,3723.88822015,1196,5239331287061,4855986259185,375000000,3334,207114115,0,1603,280107114115,1277512,545
2014-11-14,3519.28807555,1231,19003149972375,12446406084163,375000000,3629,148567824,0,2152,280948567824,994176,552
2014-11-15,3845.04057965,1187,16621027916963,9987280660090,375025000,3132,139940000,0,1757,275139940000,1074579,547
2014-11-16,3938.68731406,1190,13350718117432,8827182498127,375000000,4029,258240011,0,1981,275458240011,972738,546
2014-11-17,3710.92368715,1498,37214639429579,19765729718407,375000000,5892,1078440553,100000,3842,281278440553,1715475,554
2014-11-18,3841.54074692,1202,22440119606422,14869936097574,375000000,4114,407005189,0,2415,276707005189,1021118,546
2014-11-19,3869.20568715,1155,16179910489353,13698250563569,375000000,4647,302295730,100000,2967,286102295730,1040040,556
2014-11-20,3773.80920063,1371,22286108086003,17335104095180,375450000,6646,293543656,0,4652,278893543656,1464478,544
2014-11-21,3564.24995998,1276,12019663235986,8196114472036,375375000,6225,197320926,1,4423,279197320926,1276423,548
2014-11-22,3557.36647186,1159,8391639656673,6681354650396,375227439,5173,148611603,0,3209,285048611603,1079972,555
2014-11-23,3728.04157227,1015,8777250737307,6188990453216,375000000,3550,111942449,0,1974,277211942449,869789,547
2014-11-24,3559.26407872,1152,23856704296831,8837468073254,375225000,3953,154036001,0,2393,282454036001,901415,550
2014-11-25,3351.23850832,1419,12428023502447,9620321546313,465507238,5385,387659324,100000,3540,295587659324,1110280,545
2014-11-26,3573.18367034,1714,14536846124930,11245701808989,351429067,6105,435940537,100000,3976,284135940537,1418404,549
2014-11-27,3449.31268489,1642,15712574845050,10037151638417,350140000,5037,293370213,100000,3060,288793370213,1600832,553
2014-11-28,2943.28201786,1363,5140301471161,2776246500108,353407498,4975,294918445,100000,2797,318194918445,1223737,550
2014-11-29,3437.73939001,1513,37271021732460,27680653213596,454372589,4610,559890162,100000,2578,285859890162,1081758,543
2014-11-30,3254.36548101,1805,5548720821197,4103161811757,390792000,4854,575379794,100000,3142,302675379794,1200528,549
2014-12-01,3131.97241729,1342,5172161947442,3913943599611,350000000,4622,530839800,100000,2900,306230839800,1041350,551
2014-12-02,3234.13815857,1301,4504547901446,3828489128914,350040000,4523,312118162,100000,2511,302512118162,1304557,554
2014-12-03,3314.44553092,1631,9604078271990,8641599225349,399800000,4527,416479350,100000,2799,291316479350,1126231,540
2014-12-04,3637.78285874,1238,11835115155904,10733766338782,351105961,4092,251410000,100000,2415,283751410000,1086910,550
2014-12-05,3210.9849363,1159,8748935869912,7910858537343,350000000,5223,203606014,100000,3663,293203606014,1148214,555
2014-12-06,3478.37667268,1985,24902131426809,20654473027927,249898560,7985,292269258,100000,5931,282992269258,1702794,545
2014-12-07,3304.77470917,3237,13436593704578,11078031663413,205223734,8420,496710877,100000,6262,293896710877,2122920,551
2014-12-08,3525.45632644,2778,12913801742059,7507946264751,208693947,9794,707265644,100000,7397,284707265644,2131776,550
2014-12-09,3608.18734384,3041,15977664978692,10300979800877,239700000,8589,397760000,100000,6306,281497760000,1926281,552
2014-12-10,3287.0876293,2133,14804067730372,8762737243058,299900000,5909,363059623,100000,3829,289163059623,1466544,548
2014-12-11,3405.89377167,2236,16735720293864,8479528259902,183687910,6973,330197999,100000,4762,288930197999,1544888,549
2014-12-12,3415.60151185,2772,12617314720146,7704000426186,149900000,7095,463674071,100000,4932,286263674071,1635863,546
2014-12-13,3474.16788738,2153,10479646373184,5583558678422,198800000,5785,372749954,100000,3606,285772749954,1335288,549
2014-12-14,3197.78635531,1366,6240175021040,3879003255974,349900000,5275,249252874,100000,2937,295149252874,1161473,545
2014-12-15,3305.3775976,983,8923175407788,6075882723216,376615195,4993,189142407,100000,2720,299489142407,1164164,554
2014-12-16,3287.76070767,2416,8640284590317,6766211669000,157527676,5571,336849657,100000,3263,293536849657,1443469,543
2014-12-17,3421.86158043,2359,8284501186770,6298993197122,141689512,5596,351252273,100000,3546,296351252273,1471561,549
2014-12-18,3094.60685355,2633,10390214721812,8685870219709,111650000,5513,333642908,100000,3230,306433642908,1412226,549
2014-12-19,3105.02843749,3032,9540153402241,6802707396892,149400000,5450,514895099,100000,3673,309214895099,1568100,552
2014-12-20,2799.40917744,2964,9541162798201,4962314434640,150210000,5075,544977903,100000,3272,322444977903,1676437,546
2014-12-21,3047.24112524,2777,23151018885648,15894535919334,501440613,5236,348645756,100000,3384,315148645756,1423334,547
2014-12-22,2942.88474586,1360,21318720567429,19684822520231,339800000,4188,183844704,100000,2247,319083844704,1016370,551
2014-12-23,3064.37651206,1330,7808398445307,6893243999432,246161561,4112,135034000,100000,2258,301735034000,967667,544
2014-12-24,3082.27404575,1250,28729303515754,16464901727996,340731879,4151,203204522,100000,2179,310403204522,887517,558
2014-12-25,2953.55492968,1000,10886909524394,7662190323766,349900000,4026,157854107,100000,2078,306057854107,962890,543
2014-12-26,3002.46285564,1064,9733713868554,8016809129384,350000000,4120,172064654,100000,1927,310772064654,887474,552
2014-12-27,3314.81958377,1088,5703526874971,4225690930581,324900000,4736,139738888,100000,2154,289339738888,1230873,548
2014-12-28,3156.09240227,1058,5827122480216,5068761116197,325000000,4700,184823739,100000,2274,300684823739,1231978,545
2014-12-29,3142.44057861,1709,7849193660816,3365097137738,324900000,4318,194114342,100000,2413,303694114342,1116855,550
2014-12-30,3227.16328616,2906,8936121684549,4749038192637,399900000,5229,318321548,100000,3662,297918321548,1514218,543
2014-12-31,2999.54468181,4766,15229952570132,6338177521322,304379993,6409,514220018,100000,4749,313314220018,2221065,555
2015-01-01,3152.02926687,1513,3494713037055,2899570078177,325000000,3830,149297232,100000,2164,296349297232,1126059,548
2015-01-02,3064.57126305,2299,5590300550175,3422002449656,399900000,4986,260419045,100000,3259,311160419045,1421876,551
2015-01-03,3087.92368661,1259,6031460540591,5273788936547,414144233,4440,155845034,100000,2387,298555845034,1061299,546
2015-01-04,3291.85611145,2193,11777509042600,7020893903680,599600000,4642,228540005,100000,2709,293428540005,1224185,548
2015-01-05,3132.7871909,1302,49037814642856,21824767358945,325000000,4474,148762419,100000,2722,297648762419,1030909,544
2015-01-06,3107.38916064,1534,15430774387205,13153938849583,455000000,4718,153240002,100000,2648,303353240002,1089179,554
2015-01-07,3030.36595092,2334,9945963296149,8063456028191,399800000,5240,257166010,100000,3506,312957166010,1409695,552
2015-01-08,2967.5639805,1526,12497500452410,10043756613764,387345000,4472,170276012,100000,2690,306070276012,1072873,549
2015-01-09,3339.39227431,1953,14902136572528,13252999000032,210035000,5449,245945318,100000,3110,296645945318,1489221,543
2015-01-10,2789.31244767,2632,16754133215810,14451011912065,302800000,5828,310216128,100000,3238,332010216128,1710673,545
2015-01-11,2709.14597089,1976,176058609982561,41310859366349,324274625,5998,394013385,100000,3951,346294013385,1310373,556
2015-01-12,2878.20416435,1421,13920235259725,12897291066380,308512539,5728,258334159,100000,3865,318558334159,1295154,547
2015-01-13,2951.36250646,1283,10870614083017,8586807775514,403295604,5169,164101791,100000,3241,323564101791,1074237,549
2015-01-14,2939.9944566,1325,6779653475551,5496235707734,325065000,5416,454853669,100000,3325,309254853669,1089981,548
2015-01-15,3269.00768358,1464,11499681418908,7661301903506,378005985,7030,371793735,100000,4970,296971793735,1332067,549
2015-01-16,3263.77813553,1391,26338742378690,14804899863639,544340152,9315,1061636501,100000,6376,297461636501,1765978,552
2015-01-17,3225.58289928,1469,27338304862753,19837906813722,601444034,8492,647940017,100000,5515,298022089516,1601709,549
2015-01-18,3180.41618353,1714,18699942239903,11441159144753,906728654,11561,588618734,30000,8112,289947780734,2226648,546
2015-01-19,3136.85386696,1706,30074567054160,14385509205526,276614979,10237,600144008,10000,6650,292256417500,1928369,549
2015-01-20,3170.78126343,2260,19854526043649,14660437597829,400000000,14431,974633619,10000,10292,296505001619,2816707,551
2015-01-21,3210.53158887,2049,16556214917032,12357035296367,453382725,15861,434223122,10000,11903,303382651622,3106262,547
2015-01-22,3058.98281419,1317,15861246356627,13836286102308,350143674,9185,678181060,10000,5729,326033181060,1521621,549
2015-01-23,3729.86223885,1720,11765808723129,9164705807289,650084500,12224,241847820,10000,9470,283141847820,2083901,550
2015-01-24,3637.57457368,2166,18306667917340,13209315271353,570595296,18021,602022010,10000,13912,282426346510,3179088,548
